Payment_Date,Interest,Year,Purpose,Loan ID
2018-12-31,7754.889999999999,2018,investment property,LL0000759
2019-12-31,7511.92,2019,investment property,LL0000759
2020-12-31,7264.9800000000005,2020,investment property,LL0000759
2021-12-31,7014.1,2021,investment property,LL0000759
2022-12-31,6759.170000000001,2022,investment property,LL0000759
2023-12-31,6500.13,2023,investment property,LL0000759
2024-12-31,6236.91,2024,investment property,LL0000759
2025-12-31,5969.469999999998,2025,investment property,LL0000759
2026-12-31,5697.699999999999,2026,investment property,LL0000759
2027-12-31,5421.57,2027,investment property,LL0000759
2028-12-31,5140.969999999999,2028,investment property,LL0000759
2029-12-31,4855.87,2029,investment property,LL0000759
2030-12-31,4566.18,2030,investment property,LL0000759
2031-12-31,4271.82,2031,investment property,LL0000759
2032-12-31,3972.7099999999996,2032,investment property,LL0000759
2033-12-31,3668.8100000000004,2033,investment property,LL0000759
2034-12-31,3359.96,2034,investment property,LL0000759
2035-12-31,3046.1899999999996,2035,investment property,LL0000759
2036-12-31,2727.3399999999997,2036,investment property,LL0000759
2037-12-31,2403.3500000000004,2037,investment property,LL0000759
2038-12-31,2074.14,2038,investment property,LL0000759
2039-12-31,1739.6399999999999,2039,investment property,LL0000759
2040-12-31,1399.74,2040,investment property,LL0000759
2041-12-31,1054.38,2041,investment property,LL0000759
2042-12-31,703.4399999999999,2042,investment property,LL0000759
2043-12-31,346.88000000000005,2043,investment property,LL0000759
2044-12-31,37.92,2044,investment property,LL0000759
2012-12-31,8118.93,2012,investment property,LL0001357
2013-12-31,8630.83,2013,investment property,LL0001357
2014-12-31,8391.11,2014,investment property,LL0001357
2015-12-31,8147.549999999999,2015,investment property,LL0001357
2016-12-31,7900.050000000001,2016,investment property,LL0001357
2017-12-31,7648.5599999999995,2017,investment property,LL0001357
2018-12-31,7393.039999999999,2018,investment property,LL0001357
2019-12-31,7133.380000000001,2019,investment property,LL0001357
2020-12-31,6869.54,2020,investment property,LL0001357
2021-12-31,6601.48,2021,investment property,LL0001357
2022-12-31,6329.07,2022,investment property,LL0001357
2023-12-31,6052.290000000001,2023,investment property,LL0001357
2024-12-31,5771.049999999999,2024,investment property,LL0001357
2025-12-31,5485.26,2025,investment property,LL0001357
2026-12-31,5194.88,2026,investment property,LL0001357
2027-12-31,4899.81,2027,investment property,LL0001357
2028-12-31,4600.030000000001,2028,investment property,LL0001357
2029-12-31,4295.36,2029,investment property,LL0001357
2030-12-31,3985.84,2030,investment property,LL0001357
2031-12-31,3671.29,2031,investment property,LL0001357
2032-12-31,3351.7100000000005,2032,investment property,LL0001357
2033-12-31,3026.9500000000003,2033,investment property,LL0001357
2034-12-31,2696.97,2034,investment property,LL0001357
2035-12-31,2361.68,2035,investment property,LL0001357
2036-12-31,2020.98,2036,investment property,LL0001357
2037-12-31,1674.81,2037,investment property,LL0001357
2038-12-31,1323.0500000000002,2038,investment property,LL0001357
2039-12-31,965.6200000000001,2039,investment property,LL0001357
2040-12-31,602.4300000000001,2040,investment property,LL0001357
2041-12-31,233.4,2041,investment property,LL0001357
2042-12-31,2.61,2042,investment property,LL0001357
2017-12-31,6308.2300000000005,2017,investment property,LL0001270
2018-12-31,9253.460000000001,2018,investment property,LL0001270
2019-12-31,8999.279999999999,2019,investment property,LL0001270
2020-12-31,8740.98,2020,investment property,LL0001270
2021-12-31,8478.53,2021,investment property,LL0001270
2022-12-31,8211.82,2022,investment property,LL0001270
2023-12-31,7940.839999999999,2023,investment property,LL0001270
2024-12-31,7665.49,2024,investment property,LL0001270
2025-12-31,7385.6900000000005,2025,investment property,LL0001270
2026-12-31,7101.379999999999,2026,investment property,LL0001270
2027-12-31,6812.5,2027,investment property,LL0001270
2028-12-31,6518.95,2028,investment property,LL0001270
2029-12-31,6220.680000000001,2029,investment property,LL0001270
2030-12-31,5917.63,2030,investment property,LL0001270
2031-12-31,5609.64,2031,investment property,LL0001270
2032-12-31,5296.719999999999,2032,investment property,LL0001270
2033-12-31,4978.76,2033,investment property,LL0001270
2034-12-31,4655.650000000001,2034,investment property,LL0001270
2035-12-31,4327.36,2035,investment property,LL0001270
2036-12-31,3993.7599999999998,2036,investment property,LL0001270
2037-12-31,3654.7999999999993,2037,investment property,LL0001270
2038-12-31,3310.37,2038,investment property,LL0001270
2039-12-31,2960.3599999999997,2039,investment property,LL0001270
2040-12-31,2604.7799999999997,2040,investment property,LL0001270
2041-12-31,2243.41,2041,investment property,LL0001270
2042-12-31,1876.2600000000002,2042,investment property,LL0001270
2043-12-31,1503.15,2043,investment property,LL0001270
2044-12-31,1124.04,2044,investment property,LL0001270
2045-12-31,738.83,2045,investment property,LL0001270
2046-12-31,347.4000000000001,2046,investment property,LL0001270
2047-12-31,27.73,2047,investment property,LL0001270
2017-12-31,4379.55,2017,investment property,LL0001251
2018-12-31,10314.86,2018,investment property,LL0001251
2019-12-31,10034.53,2019,investment property,LL0001251
2020-12-31,9749.699999999999,2020,investment property,LL0001251
2021-12-31,9460.24,2021,investment property,LL0001251
2022-12-31,9166.15,2022,investment property,LL0001251
2023-12-31,8867.289999999999,2023,investment property,LL0001251
2024-12-31,8563.63,2024,investment property,LL0001251
2025-12-31,8255.08,2025,investment property,LL0001251
2026-12-31,7941.5599999999995,2026,investment property,LL0001251
2027-12-31,7622.969999999999,2027,investment property,LL0001251
2028-12-31,7299.28,2028,investment property,LL0001251
2029-12-31,6970.34,2029,investment property,LL0001251
2030-12-31,6636.11,2030,investment property,LL0001251
2031-12-31,6296.500000000001,2031,investment property,LL0001251
2032-12-31,5951.43,2032,investment property,LL0001251
2033-12-31,5600.76,2033,investment property,LL0001251
2034-12-31,5244.47,2034,investment property,LL0001251
2035-12-31,4882.44,2035,investment property,LL0001251
2036-12-31,4514.58,2036,investment property,LL0001251
2037-12-31,4140.78,2037,investment property,LL0001251
2038-12-31,3760.9500000000007,2038,investment property,LL0001251
2039-12-31,3375.03,2039,investment property,LL0001251
2040-12-31,2982.87,2040,investment property,LL0001251
2041-12-31,2584.38,2041,investment property,LL0001251
2042-12-31,2179.47,2042,investment property,LL0001251
2043-12-31,1768.06,2043,investment property,LL0001251
2044-12-31,1350.02,2044,investment property,LL0001251
2045-12-31,925.24,2045,investment property,LL0001251
2046-12-31,493.62000000000006,2046,investment property,LL0001251
2047-12-31,85.83,2047,investment property,LL0001251
2018-12-31,906.1,2018,investment property,LL0000868
2019-12-31,10719.320000000002,2019,investment property,LL0000868
2020-12-31,10432.1,2020,investment property,LL0000868
2021-12-31,10140.26,2021,investment property,LL0000868
2022-12-31,9843.72,2022,investment property,LL0000868
2023-12-31,9542.36,2023,investment property,LL0000868
2024-12-31,9236.170000000002,2024,investment property,LL0000868
2025-12-31,8925.06,2025,investment property,LL0000868
2026-12-31,8608.919999999998,2026,investment property,LL0000868
2027-12-31,8287.699999999999,2027,investment property,LL0000868
2028-12-31,7961.3099999999995,2028,investment property,LL0000868
2029-12-31,7629.660000000001,2029,investment property,LL0000868
2030-12-31,7292.660000000001,2030,investment property,LL0000868
2031-12-31,6950.25,2031,investment property,LL0000868
2032-12-31,6602.3099999999995,2032,investment property,LL0000868
2033-12-31,6248.759999999999,2033,investment property,LL0000868
2034-12-31,5889.500000000001,2034,investment property,LL0000868
2035-12-31,5524.5,2035,investment property,LL0000868
2036-12-31,5153.58,2036,investment property,LL0000868
2037-12-31,4776.700000000001,2037,investment property,LL0000868
2038-12-31,4393.75,2038,investment property,LL0000868
2039-12-31,4004.63,2039,investment property,LL0000868
2040-12-31,3609.25,2040,investment property,LL0000868
2041-12-31,3207.49,2041,investment property,LL0000868
2042-12-31,2799.2599999999998,2042,investment property,LL0000868
2043-12-31,2384.4599999999996,2043,investment property,LL0000868
2044-12-31,1962.98,2044,investment property,LL0000868
2045-12-31,1534.6999999999998,2045,investment property,LL0000868
2046-12-31,1099.52,2046,investment property,LL0000868
2047-12-31,657.35,2047,investment property,LL0000868
2048-12-31,208.04000000000002,2048,investment property,LL0000868
2019-12-31,9010.57,2019,commerical property,LL0001526
2020-12-31,9578.679999999998,2020,commerical property,LL0001526
2021-12-31,9312.650000000001,2021,commerical property,LL0001526
2022-12-31,9042.320000000002,2022,commerical property,LL0001526
2023-12-31,8767.65,2023,commerical property,LL0001526
2024-12-31,8488.550000000001,2024,commerical property,LL0001526
2025-12-31,8204.949999999999,2025,commerical property,LL0001526
2026-12-31,7916.78,2026,commerical property,LL0001526
2027-12-31,7623.969999999999,2027,commerical property,LL0001526
2028-12-31,7326.469999999999,2028,commerical property,LL0001526
2029-12-31,7024.130000000001,2029,commerical property,LL0001526
2030-12-31,6716.960000000002,2030,commerical property,LL0001526
2031-12-31,6404.83,2031,commerical property,LL0001526
2032-12-31,6087.64,2032,commerical property,LL0001526
2033-12-31,5765.38,2033,commerical property,LL0001526
2034-12-31,5437.92,2034,commerical property,LL0001526
2035-12-31,5105.179999999999,2035,commerical property,LL0001526
2036-12-31,4767.07,2036,commerical property,LL0001526
2037-12-31,4423.5599999999995,2037,commerical property,LL0001526
2038-12-31,4074.48,2038,commerical property,LL0001526
2039-12-31,3719.7800000000007,2039,commerical property,LL0001526
2040-12-31,3359.3799999999997,2040,commerical property,LL0001526
2041-12-31,2993.1600000000003,2041,commerical property,LL0001526
2042-12-31,2621.0299999999997,2042,commerical property,LL0001526
2043-12-31,2242.94,2043,commerical property,LL0001526
2044-12-31,1858.74,2044,commerical property,LL0001526
2045-12-31,1468.35,2045,commerical property,LL0001526
2046-12-31,1071.67,2046,commerical property,LL0001526
2047-12-31,668.59,2047,commerical property,LL0001526
2048-12-31,259.03,2048,commerical property,LL0001526
2049-12-31,2.89,2049,commerical property,LL0001526
2019-12-31,923.42,2019,commerical property,LL0000844
2020-12-31,10924.25,2020,commerical property,LL0000844
2021-12-31,10631.539999999999,2021,commerical property,LL0000844
2022-12-31,10334.109999999999,2022,commerical property,LL0000844
2023-12-31,10031.890000000001,2023,commerical property,LL0000844
2024-12-31,9724.79,2024,commerical property,LL0000844
2025-12-31,9412.74,2025,commerical property,LL0000844
2026-12-31,9095.68,2026,commerical property,LL0000844
2027-12-31,8773.5,2027,commerical property,LL0000844
2028-12-31,8446.14,2028,commerical property,LL0000844
2029-12-31,8113.509999999998,2029,commerical property,LL0000844
2030-12-31,7775.510000000001,2030,commerical property,LL0000844
2031-12-31,7432.080000000001,2031,commerical property,LL0000844
2032-12-31,7083.11,2032,commerical property,LL0000844
2033-12-31,6728.52,2033,commerical property,LL0000844
2034-12-31,6368.209999999999,2034,commerical property,LL0000844
2035-12-31,6002.110000000001,2035,commerical property,LL0000844
2036-12-31,5630.099999999999,2036,commerical property,LL0000844
2037-12-31,5252.1,2037,commerical property,LL0000844
2038-12-31,4868.01,2038,commerical property,LL0000844
2039-12-31,4477.76,2039,commerical property,LL0000844
2040-12-31,4081.1800000000003,2040,commerical property,LL0000844
2041-12-31,3678.24,2041,commerical property,LL0000844
2042-12-31,3268.82,2042,commerical property,LL0000844
2043-12-31,2852.77,2043,commerical property,LL0000844
2044-12-31,2430.04,2044,commerical property,LL0000844
2045-12-31,2000.5000000000005,2045,commerical property,LL0000844
2046-12-31,1564.04,2046,commerical property,LL0000844
2047-12-31,1120.5500000000002,2047,commerical property,LL0000844
2048-12-31,669.9000000000001,2048,commerical property,LL0000844
2049-12-31,212.02999999999997,2049,commerical property,LL0000844
2019-12-31,8474.05,2019,investment property,LL0000276
2020-12-31,7941.109999999999,2020,investment property,LL0000276
2021-12-31,7401.200000000002,2021,investment property,LL0000276
2022-12-31,6854.25,2022,investment property,LL0000276
2023-12-31,6300.15,2023,investment property,LL0000276
2024-12-31,5738.81,2024,investment property,LL0000276
2025-12-31,5170.129999999999,2025,investment property,LL0000276
2026-12-31,4594.029999999999,2026,investment property,LL0000276
2027-12-31,4010.37,2027,investment property,LL0000276
2028-12-31,3419.11,2028,investment property,LL0000276
2029-12-31,2820.1200000000003,2029,investment property,LL0000276
2030-12-31,2213.3199999999997,2030,investment property,LL0000276
2031-12-31,1598.55,2031,investment property,LL0000276
2032-12-31,975.7700000000002,2032,investment property,LL0000276
2033-12-31,344.84000000000003,2033,investment property,LL0000276
2019-12-31,2253.69,2019,home,LL0001219
2020-12-31,8866.99,2020,home,LL0001219
2021-12-31,8627.7,2021,home,LL0001219
2022-12-31,8384.580000000002,2022,home,LL0001219
2023-12-31,8137.5,2023,home,LL0001219
2024-12-31,7886.469999999999,2024,home,LL0001219
2025-12-31,7631.379999999998,2025,home,LL0001219
2026-12-31,7372.1900000000005,2026,home,LL0001219
2027-12-31,7108.83,2027,home,LL0001219
2028-12-31,6841.189999999999,2028,home,LL0001219
2029-12-31,6569.299999999998,2029,home,LL0001219
2030-12-31,6292.99,2030,home,LL0001219
2031-12-31,6012.2300000000005,2031,home,LL0001219
2032-12-31,5726.970000000001,2032,home,LL0001219
2033-12-31,5437.099999999999,2033,home,LL0001219
2034-12-31,5142.550000000001,2034,home,LL0001219
2035-12-31,4843.280000000001,2035,home,LL0001219
2036-12-31,4539.169999999999,2036,home,LL0001219
2037-12-31,4230.16,2037,home,LL0001219
2038-12-31,3916.2000000000003,2038,home,LL0001219
2039-12-31,3597.1599999999994,2039,home,LL0001219
2040-12-31,3272.9800000000005,2040,home,LL0001219
2041-12-31,2943.58,2041,home,LL0001219
2042-12-31,2608.8899999999994,2042,home,LL0001219
2043-12-31,2268.7900000000004,2043,home,LL0001219
2044-12-31,1923.22,2044,home,LL0001219
2045-12-31,1572.0900000000004,2045,home,LL0001219
2046-12-31,1215.2899999999997,2046,home,LL0001219
2047-12-31,852.7499999999999,2047,home,LL0001219
2048-12-31,484.37,2048,home,LL0001219
2049-12-31,117.96000000000001,2049,home,LL0001219
2013-12-31,6704.970000000001,2013,commerical property,LL0000462
2014-12-31,8732.34,2014,commerical property,LL0000462
2015-12-31,8491.57,2015,commerical property,LL0000462
2016-12-31,8246.91,2016,commerical property,LL0000462
2017-12-31,7998.310000000001,2017,commerical property,LL0000462
2018-12-31,7745.6900000000005,2018,commerical property,LL0000462
2019-12-31,7489.02,2019,commerical property,LL0000462
2020-12-31,7228.209999999999,2020,commerical property,LL0000462
2021-12-31,6963.2,2021,commerical property,LL0000462
2022-12-31,6693.92,2022,commerical property,LL0000462
2023-12-31,6420.299999999999,2023,commerical property,LL0000462
2024-12-31,6142.29,2024,commerical property,LL0000462
2025-12-31,5859.780000000001,2025,commerical property,LL0000462
2026-12-31,5572.739999999999,2026,commerical property,LL0000462
2027-12-31,5281.03,2027,commerical property,LL0000462
2028-12-31,4984.669999999999,2028,commerical property,LL0000462
2029-12-31,4683.530000000001,2029,commerical property,LL0000462
2030-12-31,4377.54,2030,commerical property,LL0000462
2031-12-31,4066.6099999999997,2031,commerical property,LL0000462
2032-12-31,3750.66,2032,commerical property,LL0000462
2033-12-31,3429.65,2033,commerical property,LL0000462
2034-12-31,3103.44,2034,commerical property,LL0000462
2035-12-31,2772.0,2035,commerical property,LL0000462
2036-12-31,2435.2,2036,commerical property,LL0000462
2037-12-31,2092.98,2037,commerical property,LL0000462
2038-12-31,1745.26,2038,commerical property,LL0000462
2039-12-31,1391.9399999999996,2039,commerical property,LL0000462
2040-12-31,1032.9,2040,commerical property,LL0000462
2041-12-31,668.1,2041,commerical property,LL0000462
2042-12-31,297.43,2042,commerical property,LL0000462
2043-12-31,15.75,2043,commerical property,LL0000462
2017-12-31,636.76,2017,investment property,LL0001424
2018-12-31,7390.01,2018,investment property,LL0001424
2019-12-31,6922.34,2019,investment property,LL0001424
2020-12-31,6448.53,2020,investment property,LL0001424
2021-12-31,5968.54,2021,investment property,LL0001424
2022-12-31,5482.280000000001,2022,investment property,LL0001424
2023-12-31,4989.64,2023,investment property,LL0001424
2024-12-31,4490.58,2024,investment property,LL0001424
2025-12-31,3984.98,2025,investment property,LL0001424
2026-12-31,3472.78,2026,investment property,LL0001424
2027-12-31,2953.8900000000003,2027,investment property,LL0001424
2028-12-31,2428.2200000000007,2028,investment property,LL0001424
2029-12-31,1895.6900000000003,2029,investment property,LL0001424
2030-12-31,1356.1699999999998,2030,investment property,LL0001424
2031-12-31,809.6199999999999,2031,investment property,LL0001424
2032-12-31,255.87999999999997,2032,investment property,LL0001424
2014-12-31,6808.430000000001,2014,investment property,LL0000917
2015-12-31,7970.949999999999,2015,investment property,LL0000917
2016-12-31,7750.37,2016,investment property,LL0000917
2017-12-31,7526.230000000001,2017,investment property,LL0000917
2018-12-31,7298.5,2018,investment property,LL0000917
2019-12-31,7067.04,2019,investment property,LL0000917
2020-12-31,6831.929999999999,2020,investment property,LL0000917
2021-12-31,6592.98,2021,investment property,LL0000917
2022-12-31,6350.22,2022,investment property,LL0000917
2023-12-31,6103.53,2023,investment property,LL0000917
2024-12-31,5852.86,2024,investment property,LL0000917
2025-12-31,5598.169999999999,2025,investment property,LL0000917
2026-12-31,5339.35,2026,investment property,LL0000917
2027-12-31,5076.38,2027,investment property,LL0000917
2028-12-31,4809.17,2028,investment property,LL0000917
2029-12-31,4537.65,2029,investment property,LL0000917
2030-12-31,4261.789999999999,2030,investment property,LL0000917
2031-12-31,3981.45,2031,investment property,LL0000917
2032-12-31,3696.5900000000006,2032,investment property,LL0000917
2033-12-31,3407.1500000000005,2033,investment property,LL0000917
2034-12-31,3113.0700000000006,2034,investment property,LL0000917
2035-12-31,2814.24,2035,investment property,LL0000917
2036-12-31,2510.6,2036,investment property,LL0000917
2037-12-31,2202.04,2037,investment property,LL0000917
2038-12-31,1888.53,2038,investment property,LL0000917
2039-12-31,1569.9899999999998,2039,investment property,LL0000917
2040-12-31,1246.29,2040,investment property,LL0000917
2041-12-31,917.4000000000001,2041,investment property,LL0000917
2042-12-31,583.2,2042,investment property,LL0000917
2043-12-31,243.60999999999999,2043,investment property,LL0000917
2044-12-31,7.199999999999999,2044,investment property,LL0000917
2015-12-31,2153.97,2015,commerical property,LL0001128
2016-12-31,8474.67,2016,commerical property,LL0001128
2017-12-31,8245.96,2017,commerical property,LL0001128
2018-12-31,8013.57,2018,commerical property,LL0001128
2019-12-31,7777.429999999999,2019,commerical property,LL0001128
2020-12-31,7537.509999999999,2020,commerical property,LL0001128
2021-12-31,7293.71,2021,commerical property,LL0001128
2022-12-31,7046.000000000001,2022,commerical property,LL0001128
2023-12-31,6794.269999999999,2023,commerical property,LL0001128
2024-12-31,6538.5,2024,commerical property,LL0001128
2025-12-31,6278.600000000002,2025,commerical property,LL0001128
2026-12-31,6014.539999999999,2026,commerical property,LL0001128
2027-12-31,5746.21,2027,commerical property,LL0001128
2028-12-31,5473.569999999999,2028,commerical property,LL0001128
2029-12-31,5196.530000000001,2029,commerical property,LL0001128
2030-12-31,4915.01,2030,commerical property,LL0001128
2031-12-31,4628.9800000000005,2031,commerical property,LL0001128
2032-12-31,4338.33,2032,commerical property,LL0001128
2033-12-31,4042.9999999999995,2033,commerical property,LL0001128
2034-12-31,3742.93,2034,commerical property,LL0001128
2035-12-31,3437.97,2035,commerical property,LL0001128
2036-12-31,3128.17,2036,commerical property,LL0001128
2037-12-31,2813.34,2037,commerical property,LL0001128
2038-12-31,2493.44,2038,commerical property,LL0001128
2039-12-31,2168.42,2039,commerical property,LL0001128
2040-12-31,1838.1200000000001,2040,commerical property,LL0001128
2041-12-31,1502.5199999999998,2041,commerical property,LL0001128
2042-12-31,1161.5300000000002,2042,commerical property,LL0001128
2043-12-31,815.0199999999999,2043,commerical property,LL0001128
2044-12-31,462.93999999999994,2044,commerical property,LL0001128
2045-12-31,112.74999999999999,2045,commerical property,LL0001128
2020-12-31,6971.200000000001,2020,commerical property,LL0000479
2021-12-31,6532.77,2021,commerical property,LL0000479
2022-12-31,6088.629999999998,2022,commerical property,LL0000479
2023-12-31,5638.680000000001,2023,commerical property,LL0000479
2024-12-31,5182.84,2024,commerical property,LL0000479
2025-12-31,4721.05,2025,commerical property,LL0000479
2026-12-31,4253.2300000000005,2026,commerical property,LL0000479
2027-12-31,3779.2900000000004,2027,commerical property,LL0000479
2028-12-31,3299.14,2028,commerical property,LL0000479
2029-12-31,2812.74,2029,commerical property,LL0000479
2030-12-31,2319.98,2030,commerical property,LL0000479
2031-12-31,1820.7799999999997,2031,commerical property,LL0000479
2032-12-31,1315.04,2032,commerical property,LL0000479
2033-12-31,802.71,2033,commerical property,LL0000479
2034-12-31,283.68999999999994,2034,commerical property,LL0000479
2015-12-31,2361.39,2015,investment property,LL0000313
2016-12-31,9290.740000000002,2016,investment property,LL0000313
2017-12-31,9040.01,2017,investment property,LL0000313
2018-12-31,8785.24,2018,investment property,LL0000313
2019-12-31,8526.38,2019,investment property,LL0000313
2020-12-31,8263.369999999999,2020,investment property,LL0000313
2021-12-31,7996.079999999999,2021,investment property,LL0000313
2022-12-31,7724.480000000001,2022,investment property,LL0000313
2023-12-31,7448.530000000001,2023,investment property,LL0000313
2024-12-31,7168.130000000001,2024,investment property,LL0000313
2025-12-31,6883.23,2025,investment property,LL0000313
2026-12-31,6593.730000000001,2026,investment property,LL0000313
2027-12-31,6299.54,2027,investment property,LL0000313
2028-12-31,6000.66,2028,investment property,LL0000313
2029-12-31,5696.92,2029,investment property,LL0000313
2030-12-31,5388.3,2030,investment property,LL0000313
2031-12-31,5074.719999999999,2031,investment property,LL0000313
2032-12-31,4756.09,2032,investment property,LL0000313
2033-12-31,4432.32,2033,investment property,LL0000313
2034-12-31,4103.33,2034,investment property,LL0000313
2035-12-31,3769.0800000000004,2035,investment property,LL0000313
2036-12-31,3429.39,2036,investment property,LL0000313
2037-12-31,3084.26,2037,investment property,LL0000313
2038-12-31,2733.55,2038,investment property,LL0000313
2039-12-31,2377.21,2039,investment property,LL0000313
2040-12-31,2015.14,2040,investment property,LL0000313
2041-12-31,1647.21,2041,investment property,LL0000313
2042-12-31,1273.38,2042,investment property,LL0000313
2043-12-31,893.4999999999999,2043,investment property,LL0000313
2044-12-31,507.53,2044,investment property,LL0000313
2045-12-31,123.61000000000001,2045,investment property,LL0000313
2018-12-31,5930.72,2018,commerical property,LL0000152
2019-12-31,9954.17,2019,commerical property,LL0000152
2020-12-31,9681.66,2020,commerical property,LL0000152
2021-12-31,9404.77,2021,commerical property,LL0000152
2022-12-31,9123.42,2022,commerical property,LL0000152
2023-12-31,8837.550000000001,2023,commerical property,LL0000152
2024-12-31,8547.060000000001,2024,commerical property,LL0000152
2025-12-31,8251.89,2025,commerical property,LL0000152
2026-12-31,7951.95,2026,commerical property,LL0000152
2027-12-31,7647.21,2027,commerical property,LL0000152
2028-12-31,7337.55,2028,commerical property,LL0000152
2029-12-31,7022.9,2029,commerical property,LL0000152
2030-12-31,6703.170000000001,2030,commerical property,LL0000152
2031-12-31,6378.329999999999,2031,commerical property,LL0000152
2032-12-31,6048.21,2032,commerical property,LL0000152
2033-12-31,5712.799999999999,2033,commerical property,LL0000152
2034-12-31,5371.98,2034,commerical property,LL0000152
2035-12-31,5025.67,2035,commerical property,LL0000152
2036-12-31,4673.76,2036,commerical property,LL0000152
2037-12-31,4316.23,2037,commerical property,LL0000152
2038-12-31,3952.9199999999996,2038,commerical property,LL0000152
2039-12-31,3583.75,2039,commerical property,LL0000152
2040-12-31,3208.62,2040,commerical property,LL0000152
2041-12-31,2827.46,2041,commerical property,LL0000152
2042-12-31,2440.17,2042,commerical property,LL0000152
2043-12-31,2046.63,2043,commerical property,LL0000152
2044-12-31,1646.76,2044,commerical property,LL0000152
2045-12-31,1240.46,2045,commerical property,LL0000152
2046-12-31,827.6,2046,commerical property,LL0000152
2047-12-31,408.0900000000001,2047,commerical property,LL0000152
2048-12-31,44.629999999999995,2048,commerical property,LL0000152
2018-12-31,859.46,2018,commerical property,LL0001068
2019-12-31,10167.61,2019,commerical property,LL0001068
2020-12-31,9895.16,2020,commerical property,LL0001068
2021-12-31,9618.33,2021,commerical property,LL0001068
2022-12-31,9337.04,2022,commerical property,LL0001068
2023-12-31,9051.199999999999,2023,commerical property,LL0001068
2024-12-31,8760.789999999999,2024,commerical property,LL0001068
2025-12-31,8465.7,2025,commerical property,LL0001068
2026-12-31,8165.82,2026,commerical property,LL0001068
2027-12-31,7861.130000000001,2027,commerical property,LL0001068
2028-12-31,7551.55,2028,commerical property,LL0001068
2029-12-31,7236.959999999999,2029,commerical property,LL0001068
2030-12-31,6917.299999999998,2030,commerical property,LL0001068
2031-12-31,6592.5,2031,commerical property,LL0001068
2032-12-31,6262.49,2032,commerical property,LL0001068
2033-12-31,5927.12,2033,commerical property,LL0001068
2034-12-31,5586.36,2034,commerical property,LL0001068
2035-12-31,5240.15,2035,commerical property,LL0001068
2036-12-31,4888.33,2036,commerical property,LL0001068
2037-12-31,4530.849999999999,2037,commerical property,LL0001068
2038-12-31,4167.59,2038,commerical property,LL0001068
2039-12-31,3798.4800000000005,2039,commerical property,LL0001068
2040-12-31,3423.4800000000005,2040,commerical property,LL0001068
2041-12-31,3042.3899999999994,2041,commerical property,LL0001068
2042-12-31,2655.1800000000003,2042,commerical property,LL0001068
2043-12-31,2261.7400000000002,2043,commerical property,LL0001068
2044-12-31,1861.9500000000003,2044,commerical property,LL0001068
2045-12-31,1455.6999999999998,2045,commerical property,LL0001068
2046-12-31,1042.94,2046,commerical property,LL0001068
2047-12-31,623.4899999999999,2047,commerical property,LL0001068
2048-12-31,197.34,2048,commerical property,LL0001068
2016-12-31,7758.439999999999,2016,home,LL0000933
2017-12-31,9083.169999999998,2017,home,LL0000933
2018-12-31,8831.81,2018,home,LL0000933
2019-12-31,8576.399999999998,2019,home,LL0000933
2020-12-31,8316.87,2020,home,LL0000933
2021-12-31,8053.17,2021,home,LL0000933
2022-12-31,7785.210000000001,2022,home,LL0000933
2023-12-31,7512.939999999999,2023,home,LL0000933
2024-12-31,7236.29,2024,home,LL0000933
2025-12-31,6955.17,2025,home,LL0000933
2026-12-31,6669.539999999999,2026,home,LL0000933
2027-12-31,6379.299999999999,2027,home,LL0000933
2028-12-31,6084.389999999999,2028,home,LL0000933
2029-12-31,5784.719999999999,2029,home,LL0000933
2030-12-31,5480.209999999999,2030,home,LL0000933
2031-12-31,5170.820000000001,2031,home,LL0000933
2032-12-31,4856.4400000000005,2032,home,LL0000933
2033-12-31,4536.990000000001,2033,home,LL0000933
2034-12-31,4212.42,2034,home,LL0000933
2035-12-31,3882.6000000000004,2035,home,LL0000933
2036-12-31,3547.43,2036,home,LL0000933
2037-12-31,3206.8999999999996,2037,home,LL0000933
2038-12-31,2860.91,2038,home,LL0000933
2039-12-31,2509.32,2039,home,LL0000933
2040-12-31,2152.07,2040,home,LL0000933
2041-12-31,1789.0499999999997,2041,home,LL0000933
2042-12-31,1420.19,2042,home,LL0000933
2043-12-31,1045.4200000000003,2043,home,LL0000933
2044-12-31,664.5799999999999,2044,home,LL0000933
2045-12-31,277.6,2045,home,LL0000933
2046-12-31,8.21,2046,home,LL0000933
2019-12-31,3421.3599999999997,2019,home,LL0000636
2020-12-31,10084.249999999998,2020,home,LL0000636
2021-12-31,9811.139999999998,2021,home,LL0000636
2022-12-31,9533.619999999999,2022,home,LL0000636
2023-12-31,9251.630000000001,2023,home,LL0000636
2024-12-31,8965.130000000001,2024,home,LL0000636
2025-12-31,8673.98,2025,home,LL0000636
2026-12-31,8378.150000000001,2026,home,LL0000636
2027-12-31,8077.569999999999,2027,home,LL0000636
2028-12-31,7772.110000000001,2028,home,LL0000636
2029-12-31,7461.79,2029,home,LL0000636
2030-12-31,7146.429999999999,2030,home,LL0000636
2031-12-31,6825.9800000000005,2031,home,LL0000636
2032-12-31,6500.410000000001,2032,home,LL0000636
2033-12-31,6169.5599999999995,2033,home,LL0000636
2034-12-31,5833.380000000001,2034,home,LL0000636
2035-12-31,5491.8,2035,home,LL0000636
2036-12-31,5144.719999999999,2036,home,LL0000636
2037-12-31,4792.049999999999,2037,home,LL0000636
